building_id,s_ocn,cust_name,man_employee_total,db_country_name,db_nace_code,db_employee_here,db_employee_total,db_sic_code,db_industry,db_industry_level_1,db_industry_level_2,db_industry_level_3,gl_revenue_year_2014,db_duns,sfdc_account_name,carrier_voice,colocation,colt_total,customer_asset_sales_data,customer_asset_sales_managed_services,data_centre_services,data_centre_services_installation_adjustment,data_installation_adjustment,dedicated_hosting,ethernet_point_to_point,ethernet_vpn,high_speed_service,incoming,in_services,intercompany_voice,internet_access,ip_voice,ipvpn_corporate,link,managed_service_installation_adjustment,other_bandwidth,other_misc_data,other_voice,professional_services,reseller_voice,shared_hosting,voice_connect,voice_line,others,channel
DEFRA-0000011208,4149735,HOTEL TOPAS B. ZAMBERK U. I.LESLAU GBR,0,GERMANY,0,60,0,4522,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",45 - Transportation by Air,"Air transportation, non scheduled",3793.21,321204414,Qantas Airways Limited,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,-425.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4218.21,0.00,AGENTS
DEFRA-0000011208,3833964,HOTEL ADMIRAL BORIS MILGRAM,16,GERMANY,55.1,0,16,7011,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Hotels & motels,1084.03,498606102,Hotel Admiral Boris Milgram,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1084.03,0.00,TELESALES
DEFRA-0000011208,4015687,HORIBA EUROPE GMBH,400,GERMANY,33.2,0,400,3829,Manufacturing,20..39 - Manufacturing,"38 - Measuring, Analyzing & Controlling Instruments",Measuring & controlling devices N.E.C.,39795.95,315815795,Horiba Europe GmbH,0,0.00,1656.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6288.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1619.16,30232.79,0.00,AGENTS
DEFRA-0000011208,3879500,HOPPER HOTEL ET CETERA E.K.,15,GERMANY,55.1,15,15,7011,Services,70..89 - Services,"70 - Hotels, Rooming Houses, Camps & other Lodging Places",Hotels & motels,1543,331774526,Hopper Hotel et cetera e.K.,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1543.00,0.00,AGENTS
DEFRA-0000011208,HOM01,HOMOLA AYH AG,140,GERMANY,74.84,140,140,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,0,328204086,ARCADIS Immobilien Consulting GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,A0155332,HOIST INTERNATIONAL AB,369,0,0,0,0,0,0,0,0,0,244346.08,0,Hoist International AB,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1440.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217106.10,0.00,0.00,0.00,0.00,0.00,25799.98,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,DE35458,HOFFMEISTER & PARTNER GMBH,7,GERMANY,74.4,7,7,7311,Services,70..89 - Services,73 - Business Services,Advertising agencies,0,318194180,Hoffmeister & Partner GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,HOE92,HOESCH & PARTNER GMBH,0,0,0,0,0,0,0,0,0,0,10726.57,0,Hoesch & Partner GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.71,0.00,10032.58,212.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,175.63,0.00,AGENTS
DEFRA-0000011208,A0122034,HOERBIGER DEUTSCHLAND HOLDING GMBH,1,AUSTRIA,74.15,1,1,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,353749.52,300893984,Hoerbiger Deutschland Holding GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353749.40,0.00,0.00,0.00,0.00,0.00,0.12,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000011208,3519635,HINKEL360 WERBEAGENTUR HINKEL GMBH,28,GERMANY,74.4,28,28,7311,Services,70..89 - Services,73 - Business Services,Advertising agencies,3729.75,343516647,HINKEL360 WERBEAGENTUR HINKEL GMBH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1173.75,0.00,AGENTS
DEFRA-0000011208,503427,HILCO LAGER-SERVICE VERWALTUNG,1,GERMANY,74.14,1,1,8741,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management services,788.97,327495982,Hilco Textilgesellschaft mit beschränkter Haftung,0,0.00,788.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,4193544,HHPBERLIN INGENIEURGESELLSCHAFT FUER BRANDSCHUTZ30,28,GERMANY,74.2,28,28,8711,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Engineering services,134222.71,343676628,hhpberlin Ingenieure für Brandschutz GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,80488.60,0.00,0.00,0.00,0.00,15024.00,12265.28,0.00,0.00,0.00,0.00,18000.00,0.00,0.00,0.00,0.00,0.00,8444.83,0.00,AGENTS
DEFRA-0000011208,3628304,HGCAPITAL LLP,80,ENGLAND,65.22,0,80,6111,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",61 - Non Depository Institutions,Fed sponsored credit agencies,0,294368303,HGCAPITAL LLP,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,3989122,HEWLETT-PACKARD,0,FRANCE,74.15,0,0,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,0,265159843,HEWLETT-PACKARD,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000011208,DE2731,HESSISCHER RUNDFUNK,1850,GERMANY,64.2,0,1850,4832,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",48 - Communications,Radio broadcasting stations,27101.93,319417119,Hessischer Rundfunk,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5117.93,0.00,21984.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000011208,514378,HERBY HUSKER CORP.,3,GERMANY,74.87,3,3,7389,Services,70..89 - Services,73 - Business Services,Business services N.E.C.,353.34,507273055,Herby Husker Verleih,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,353.34,0.00,AGENTS
DEFRA-0000011208,641274,HENDERSON GLOBAL INVESTORS,0,GERMANY,67.13,35,0,6799,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Investors N.E.C.,5142.56,331580246,Henderson Global Investors Limited,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5142.56,0.00,AGENTS
DEFRA-0000011208,4208772,HELLWIG WERTPAPIERHANDELSBANK GMBH,16,GERMANY,67.12,16,16,6211,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","62 - Security & Commodity Brokers, Dealers, Exchanges & Services","Security brokers, dealers & flotation",24001.12,315814269,Hellwig Wertpapierhandelsbank GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,22800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1201.12,0.00,AGENTS
DEFRA-0000011208,891852,HEIN INDUSTIETORE GMBH,6,GERMANY,27.34,6,6,3315,Manufacturing,20..39 - Manufacturing,33 - Primary Metal Industries,Steel wiredrawing & steel nails & spikes,3366.55,329035377,Hein Industrietore GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2760.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,606.55,0.00,AGENTS
DEFRA-0000011208,4186624,HEIDELBERGER LEBENSVERSICHERUNGS AG,315,GERMANY,66.01,0,315,6311,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",63 - Insurance Carriers,Life insurance,53838.67,341144228,Heidelberger Lebensversicherung AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,53838.67,0.00,AGENTS
DEFRA-0000011208,A0129743,HAWKPOINT PARTNERS LIMITED,0,GERMANY,74.14,0,0,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,19421.55,342089635,Canaccord Genuity Limited (Niederlassung Frankfurt am Main),0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6000.00,0.00,0.00,0.00,0.00,7800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5621.55,0.00,0
DEFRA-0000011208,HAV91,HAVELLAND-EXPRESS FRISCHDIENST GMBH,47,GERMANY,51.39,0,47,5141,Wholesale Trade,50..51 - Wholesale Trade,51 - Wholesale Trade - Non durable Goods,"Groceries, general line",15557.16,331117770,Havelland-Expreß Frischdienst GmbH,0,0.00,2268.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,13289.16,0.00,AGENTS
DEFRA-0000011208,25838,HARVEY NASH PLC,250,ENGLAND,74.5,0,250,7361,Services,70..89 - Services,73 - Business Services,Employment agencies,238056.9903,397787763,Harvey Nash PLC,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,59812.36,55271.59,119897.84,0.00,0.00,0.00,0.00,-3499.24,0.00,0.00,0.00,7170.85,-596.42,0.00,0
DEFRA-0000011208,A0161665,HARRIS WILLIAMS & CO. LTD. NIEDERLASSUNG FRANKFURT,0,0,0,0,0,0,0,0,0,0,585.06,0,Harris Williams & Co. Ltd. Niederlassung Frankfurt,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,585.06,0.00,0
DEFRA-0000011208,4123059,HANS WUESTEN GMBH&CO.KG,10,GERMANY,51.86,10,10,5063,Wholesale Trade,50..51 - Wholesale Trade,50 - Wholesale Trade - Durable Goods,"Electrical apparatus & equipment, wiring",3216,322080698,Hans Wüsten GmbH&Co.KG,0,0.00,3216.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,519916,"HANKE, KAPPES + KOLLEGEN GMBH",8,GERMANY,1.41,8,8,781,"Agriculture, Forestry & Fishing","Agriculture, Forestry & Fishing",07 - Agricultural Services,Landscape counselling & planning,189.31,331509310,"Hanke, Kappes + Kollegen GmbH",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.31,0.00,AGENTS
DEFRA-0000011208,DE26136,HAMBURG SUEDAMERIKANISCHE DAMPFSCHIFFFAHRTS-GESE04,4540,GERMANY,61.2,0,4540,4449,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",44 - Water Transportation,Water transportation of freight N.E.C.,119303.74,315761338,Hamburg Südamerikanische Dampfschifffahrts-Gesellschaft KG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,87711.57,0.00,0.00,0.00,0.00,0.00,31592.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000011208,666154,HAGSFELDER WERKSTAETTEN UND WOHNGEMEINSCHAFTEN K34,467,GERMANY,80.42,0,467,8331,Services,70..89 - Services,83 - Social Services,Job training & vocational rehabilitation,91152.59,341477883,Hagsfelder Werkstätten und Wohngemeinschaften Karlsruhe gGmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11888.58,0.00,75602.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1363.18,2298.13,0.00,AGENTS
DEFRA-0000011208,GTZ01,GTZ GMBH,18000,GERMANY,85.32,0,18000,8399,Services,70..89 - Services,83 - Social Services,Social services N.E.C.,401565,315868729,GIZ GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,366580.00,0.00,0.00,0.00,0.00,0.00,34985.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,517615,GSI GRAAP SONNENSCHUTZTECHNIK INNOVATIONS GMBH,15,GERMANY,45.25,15,15,1799,Construction,15..17 - Construction,17 - Construction - Special Trade Contractors,Special trade contractors N.E.C.,152.99,327316048,GSI Graap Sonnenschutztechnik Innovations GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,119.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33.79,0.00,AGENTS
DEFRA-0000011208,4131767,GRUPPO BANCA LEONARDO SPA,205,ITALY,65.12,0,205,6021,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,National commercial banks,214621.5,444245047,GRUPPO BANCA LEONARDO SPA,0,60300.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,12599.98,0.00,0.00,0.00,0.00,0.00,1858.36,0.00,106736.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,33126.47,0.00,0
DEFRA-0000011208,4121074,"GROW IN BERLIN, SALINGER & MAC",52,GERMANY,52.46,0,52,5251,Retail Trade,52..59 - Retail Trade,"52 - Building Materials, Hardware, Garden Supply & Mobile Home Dealers",Hardware stores,0,506998157,Grow in AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,3862826,GREY WORLDWIDE DUESSELDORF GMBH,215,GERMANY,74.4,0,215,7311,Services,70..89 - Services,73 - Business Services,Advertising agencies,3193.85,313069866,Grey WorldWide Düsseldorf GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3193.85,0.00,0
DEFRA-0000011208,501432,GREENHILL & CO. INTERNATIONAL,10,GERMANY,65.23,10,10,6733,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,"Trusts exc. educ., religious & charitable",960,329608470,Greenhill & Co. Europe LLP,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,960.00,0.00,AGENTS
DEFRA-0000011208,3609663,GOTHAER-SABINE EICHENBERG HAUPTGESCHAEFTSSTELLE,1,GERMANY,67.2,1,1,6411,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","64 - Insurance Agents, Brokers & Service","Insurance agents, brokers & service",557.29,328627849,Gothaer Hauptgeschäftsstelle Sabine Klapper,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,557.29,0.00,AGENTS
DEFRA-0000011208,GOL03,GOLDMAN SACHS & CO. OHG,137,GERMANY,65.11,0,137,6029,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,"Commercial banks, N.E.C.",14.02,340353895,Goldman Sachs AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.02,0.00,0
DEFRA-0000011208,GOL03,GOLDMANN SACHS & CO. OHG,137,GERMANY,65.11,0,137,6029,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",60 - Depository Institutions,"Commercial banks, N.E.C.",14.02,340353895,Goldman Sachs AG,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14.02,0.00,0
DEFRA-0000011208,A0120640,GOETHE INSTITUT,3049,GERMANY,91.33,0,3049,8699,Services,70..89 - Services,86 - Membership Organizations,Membership organizations N.E.C.,263952.19,317508620,Goethe Institut,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,263952.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000011208,889419,GLOBE CARGO GMBH INTERNATIONAL SPEDITION,8,GERMANY,63.11,0,8,4731,"Transportation, Communications, Electric, Gas & Sanitary Services","40..49 - Transportation, Communications, Electric, Gas & Sanitary Services",47 - Transportation Services,Arrangement of transportation of freight,7278.83,322865817,Globe Cargo GmbH International Spedition,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4701.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2577.16,0.00,AGENTS
DEFRA-0000011208,4179175,G&L GEISSENDOERFER & LESCHINSKY GMBH,0,0,0,0,0,0,0,0,0,0,24600,0,G&L Geißendörfer & Leschinsky GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,24600.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,DE6123,GLEISS LUTZ HOOTZ HIRSCH PARTNERGES. VON RECHTSANW,300,GERMANY,74.11,0,300,8111,Services,70..89 - Services,81 - Legal Services,Legal services,277253.53,331608047,"Gleiss Lutz Hootz Hirsch Partnerges. von Rechtsanwälten, Steuerberatern",0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,177435.48,0.00,0.00,0.00,0.00,50377.00,0.00,0.00,0.00,0.00,0.00,-375.00,0.00,-119.84,0.00,0.00,3.94,49931.95,0.00,AGENTS
DEFRA-0000011208,52794,GKV- INFORMATIK,0,GERMANY,85.12,0,0,8011,Services,70..89 - Services,80 - Health Services,Offices & clinics of doctors of medicine,911458.28,498720424,AOK Westfalen-Lippe,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,911458.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0
DEFRA-0000011208,4217622,GIE AXA TECHNOLOGY SERVICES FRANCE,0,FRANCE,67.2,3,0,6411,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate","64 - Insurance Agents, Brokers & Service","Insurance agents, brokers & service",3364213.59,347431678,GIE AXA Technology Services France,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31034.97,0.00,0.00,0.00,28120.86,0.00,139356.94,0.00,2009412.32,11480.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,107451.61,1037356.89,0.00,0
DEFRA-0000011208,GFK41,GFK SE,12500,GERMANY,73.2,4650,12500,8732,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services","Commercial econ., socio. & educ. research",88865.59,316102631,Gfk SE,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2650.88,0.00,-371.31,2749.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83837.02,0.00,0
DEFRA-0000011208,GFK41,GFK AKTIENGESELLSCHAFT,12500,GERMANY,73.2,4650,12500,8732,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services","Commercial econ., socio. & educ. research",88865.59,316102631,Gfk SE,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2650.88,0.00,-371.31,2749.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,83837.02,0.00,0
DEFRA-0000011208,637263,GFD GESELLSCHAFT FUER FINANZKOMMUNIKATION MBH,10,GERMANY,74.14,0,10,8742,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Management consulting services,2556,313991473,GFD Gesellschaft für Finanzkommunikation mbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2556.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,4214375,GESDAT GESELLSCHAFT FUER INFORMATIONSMANAGEMENT 02,7,GERMANY,74.3,7,7,8734,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Testing laboratories,10188,341722457,GESDAT Gesellschaft für Informationsmanagement mbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,10188.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,AGENTS
DEFRA-0000011208,500529,GESAMTVERB.KOMMUNIKATIONSAGENT. GWA E.V.,11,GERMANY,91.12,11,11,8621,Services,70..89 - Services,86 - Membership Organizations,Professional membership organizations,8650.01,318925799,Gesamtverb.Kommunikationsagent. GWA e.V.,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6348.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2302.01,0.00,AGENTS
DEFRA-0000011208,523435,GESAMTVERBAND VERKEHRSGEWERBE NIEDERSACHSEN E.V.,2,GERMANY,91.11,0,2,8611,Services,70..89 - Services,86 - Membership Organizations,Business associations,3590.12,325927148,Gesamtverband Verkehrsgewerbe Niedersachsen e.V.,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1800.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1790.12,0.00,AGENTS
DEFRA-0000011208,DE3652,GESAMTVERBAND DER DEUTSCHEN TEXTILINDUSTRIE,4,GERMANY,91.33,4,4,8641,Services,70..89 - Services,86 - Membership Organizations,"Civic, social & fraternal associations",7311.65,340733851,Gesamtverband der deutschen Textil- und Modeindustrie e.V.,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2269.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5041.98,0.00,AGENTS
DEFRA-0000011208,4202565,GERMAN HOSPITALITY HOLDING GMBH,1,GERMANY,74.15,0,1,6719,"Finance, Insurance & Real Estate","60..67 - Finance, Insurance & Real Estate",67 - Holding & Other Investment Offices,Offices of holding companies N.E.C.,3998.5,314794368,German Hospitality Holding GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2400.00,0.00,0.00,0.00,0.00,0.00,0.00,50.90,0.00,0.00,0.00,0.00,1547.60,0.00,AGENTS
DEFRA-0000011208,616877,GEOCENTER TOURISTIK MEDIENSERVICE GMBH,30,GERMANY,51.47,30,30,5192,Wholesale Trade,50..51 - Wholesale Trade,51 - Wholesale Trade - Non durable Goods,"Books, periodicals & newspapers",3559.37,537681785,GeoCenter Touristik Medienservice GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1430.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2128.97,0.00,AGENTS
DEFRA-0000011208,GEN03,GENOTEL GMBH,0,GERMANY,74.14,0,0,8748,Services,70..89 - Services,"87 - Engineering, Accounting, Research, Management & Related Services",Business consulting services N.E.C.,401726.2,537682952,Ratiodata IT-Lösungen & Services GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,225773.98,0.00,0.00,0.00,1286.72,0.00,0.00,0.00,43944.50,56531.54,0.00,0.00,40708.39,0.00,11605.50,0.00,0.00,0.00,21875.57,0.00,0
DEFRA-0000011208,69431,GEHE INFORMATIK SERVICES GMBH & CO. KG,60,GERMANY,72.3,60,60,7374,Services,70..89 - Services,73 - Business Services,Computer processing & data preparation,465356.75,342687704,GEHE Informatik Services GmbH,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,30268.43,0.00,386713.04,0.00,0.00,0.00,0.00,0.00,48375.28,0.00,0.00,0.00,0.00,0.00,0
