company_name,company_label,address,address_2,postcode,city,sic_4,sic_2,sic_industry_german,sic_industry_english,solon_av_industry,employees,employees_bracket,lat,lon,country
Iona Hotels (Deutschland) GmbH,Iona Hotels (Deutschland) GmbH,Wiesenhüttenplatz 28-38,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,300,Large 250 +, 50.1080706   , 8.6713871   ,Germany
IPC - Internationale Projekt Consult GmbH,IPC - Internationale Projekt,Falkensteiner Str. 77,,60322,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,75,Medium 50 - 249, 50.1213400   , 8.6720600   ,Germany
IPC Information Systems GmbH,IPC Information Systems GmbH,Lindleystr. 11,,60314,Frankfurt am Main,5065,50,"Sonstige elektronische Elemente u. Ausrüstung, Radioteile u. -Zubehör",Wholesale Trade - Durable Goods,Wholesale & retail trade,23,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
IPC Invest GmbH & Co. KG,IPC Invest GmbH & Co. KG,Rohmerplatz 33-37,,60486,Frankfurt am Main,6282,62,Anlagenberatung,"Security & Commodity Brokers, Dealers, Exchanges & Services","Finance, Insurance, and Real Estate",30,Small 10 - 49, 50.1162158   , 8.6446802   ,Germany
IPD Investment Property Databank GmbH,IPD Investment Property,An der Welle 5,,60322,Frankfurt am Main,7375,73,Informationsbeschaffung,Business Services,Services,13,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
IPEK Dienstleistungs-GmbH,IPEK Dienstleistungs-GmbH,Sophienstr. 138,,60487,Frankfurt am Main,7349,73,"Sonstige Hausreinigungs- u. Instandhaltungsdienste, Gebäudereinigung",Business Services,Services,15,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
IPONTIX  Equity Consultants GmbH,IPONTIX  Equity Consultants,Melemstr. 2,,60322,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,12,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
IQB Career Services GmbH,IQB Career Services GmbH,Senckenberganlage 10-12,,60325,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,41,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
"IRAN AIR, Die Fluggesellschaft der islamischen Republik Iran","IRAN AIR, Die Fluggesellschaft",Am Hauptbahnhof 10,,60329,Frankfurt am Main,4512,45,Linienluftverkehr,Transportation by Air,Transportation and Public Utilities,45,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Isbank AG,Isbank AG,Zeil 123,,60313,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",230,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
ISF Institut Deutsch-Schweizer Finanzdienstleistungen GmbH,ISF Institut Deutsch-Schweizer,Eysseneckstr. 31,,60322,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
ISF Internationale Schule Frankfurt-Rhein-Main Verwaltungs-GmbH,ISF Internationale Schule,Straße zur Internationalen Schule 33,,65931,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,157,Medium 50 - 249, 50.0806954   , 8.5170252   ,Germany
ISG Deutschland GmbH,ISG Deutschland GmbH,Wilhelm-Leuschner-Str. 68,,60329,Frankfurt am Main,1799,17,Sonstige baugewerbliche Spezialarbeiten,Construction - Special Trade Contractors,Construction,25,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Isochem Kautschuk-GmbH,Isochem Kautschuk-GmbH,Stiftstr. 2,,60313,Frankfurt am Main,5169,51,Sonstige Chemikalien u. verw. Produkte,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,45,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
IT Professionals AG,IT Professionals AG,Stephanstr. 10,,60313,Frankfurt am Main,7361,73,"Arbeitsämter, Arbeitsbeschaffungsstellen",Business Services,Services,110,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
Italienische Handelskammer für Deutschland e.V.,Italienische Handelskammer für,Friedrich-Ebert-Anlage 58,,60325,Frankfurt am Main,8611,86,Fachverbände,Membership Organizations,Services,23,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Italienische Zentrale für Tourismus ENIT,Italienische Zentrale für,Barckhausstr. 10,,60325,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,14,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Italmatch Deutschland GmbH,Italmatch Deutschland GmbH,Industriepark Höchst 797B,,65926,Frankfurt am Main,2899,28,"Sonstige Chemikalien u. chemische Präparate, Salz, Essenzen, Feuerwerk",Chemicals and Allied Products,Manufacturing,35,Small 10 - 49, 50.0890617   , 8.5375786   ,Germany
ITC International Travel Concept GmbH,ITC International Travel,Königsberger Str. 29a,,60487,Frankfurt am Main,4725,47,Reiseveranstalter,Transportation Services,Transportation and Public Utilities,10,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
it-excelsus GmbH,it-excelsus GmbH,Rödelheimer Landstr. 75-85,,60487,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,15,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
IT-QBase GmbH,IT-QBase GmbH,Hanauer Landstr. 135,,60314,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,17,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
ITSCare - IT-Services für den Gesundheitsmarkt GbR,ITSCare - IT-Services für den,Palleskestr. 1,,65929,Frankfurt am Main,7379,73,Sonstige Dienstleistungen auf dem Computersektor,Business Services,Services,620,Large 250 +, 50.0983072   , 8.5430878   ,Germany
ivm GmbH (Integriertes Verkehrs- und Mobilitätsmanagement Region Frankfurt Rhein-Main),ivm GmbH (Integriertes,Lyoner Str. 22,,60528,Frankfurt am Main,8741,87,Management-Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49, 50.0810641   , 8.6296390   ,Germany
IXI Getränke GmbH,IXI Getränke GmbH,Am Industriehof 7-9,,60487,Frankfurt am Main,5499,54,Verschiedene Lebensmittelgeschäfte,Food Stores,Wholesale & retail trade,11,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
J D S SOMMER GmbH,J D S SOMMER GmbH,August-Schanz-Str. 28,,60433,Frankfurt am Main,7374,73,Datenverarbeitungsdienste,Business Services,Services,16,Small 10 - 49, 50.1613942   , 8.6574002   ,Germany
J M S Joachim Moritz GmbH,J M S Joachim Moritz GmbH,Lärchenstr. 139A,,65933,Frankfurt am Main,1629,16,Sonstige Schwerkonstruktionen,"Heavy Cnstrctn, Except Building Construction - Contractors",Construction,10,Small 10 - 49, 50.0907309   , 8.5934097   ,Germany
J o s e f K i p p GmbH,J o s e f K i p p GmbH,Stroofstr. 27,,65933,Frankfurt am Main,1611,16,"Autobahn- u. Straßenbau, außer Straßenhochbauten","Heavy Cnstrctn, Except Building Construction - Contractors",Construction,15,Small 10 - 49, 50.0907309   , 8.5934097   ,Germany
J. C. Hanisch e.K.,J. C. Hanisch e.K.,Im Hauptbahnhof,,60329,Frankfurt am Main,5992,59,Blumengeschäfte,Miscellaneous Retail,Wholesale & retail trade,21,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
J. Walter Thompson GmbH,J. Walter Thompson GmbH,Hanauer Landstr. 147,,60314,Frankfurt am Main,7319,73,Sonstige Werbung,Business Services,Services,75,Medium 50 - 249, 50.1119900   , 8.7128595   ,Germany
J.C.Junior'sche Liegenschaftsverwaltung GbR,J.C.Junior'sche,Am Hauptbahnhof 10,,60329,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",11,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
J.F. Knauer Industrie-Elektronik GmbH,J.F. Knauer,Deuil-La-Barre-Str. 17,,60437,Frankfurt am Main,3559,35,Sonstige Industrie-Spezialmaschinen,Industrial and Commercial Machinery and Computer Equipment,Manufacturing,10,Small 10 - 49, 50.1903000   , 8.6577400   ,Germany
J.P. Morgan AG,J.P. Morgan AG,Taunustor 1,,60310,Frankfurt am Main,6029,60,Sonstige Geschäftsbanken,Depository Institutions,"Finance, Insurance, and Real Estate",255,Large 250 +, 50.1107590   , 8.6726545   ,Germany
J.W. Cappelen GmbH,J.W. Cappelen GmbH,Arndtstr. 28,,60325,Frankfurt am Main,5113,51,"Industrie- u. Haushaltspapier, Einweggeschirr, Pappe",Wholesale Trade - Nondurable Goods,Wholesale & retail trade,34,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Jacobi Carbons GmbH,Jacobi Carbons GmbH,Lurgiallee 6-8,,60439,Frankfurt am Main,5169,51,Sonstige Chemikalien u. verw. Produkte,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,11,Small 10 - 49, 50.1599900   , 8.6454900   ,Germany
Jakob Bahl GmbH & Co K.G. Federnfabrik,Jakob Bahl GmbH & Co K.G.,Sontraer Str. 8,,60386,Frankfurt am Main,3493,34,"Stahlsprungfedern, außer Draht, Spiralfedern","Fabricated Metal Prdcts, Except Machinery & Transport Eqpmnt",Manufacturing,10,Small 10 - 49, 50.1299030   , 8.7527319   ,Germany
"Jakob Schnabel, Harry Schnabel und Diana Schnabel","Jakob Schnabel, Harry Schnabel",Poststr. 10-12,,60329,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,15,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Japanische Internationale Schule Frankfurt am Main e.V.,Japanische Internationale,Langweidenstr. 8-12,,60488,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,31,Small 10 - 49, 50.1485861   , 8.6142974   ,Germany
JAZZUNIQUE GmbH,JAZZUNIQUE GmbH,Leipziger Straße 59b,,60487,Frankfurt am Main,7389,73,Sonstige gewerbliche Dienstleistungen,Business Services,Services,10,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
Jean Abt Innenausbau GmbH,Jean Abt Innenausbau GmbH,Ludwig-Erhard-Anlage 1,,60327,Frankfurt am Main,1751,17,Zimmereibetriebe,Construction - Special Trade Contractors,Construction,15,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
JJ Auto AG,JJ Auto AG,Zeil 65,,60313,Frankfurt am Main,6719,67,Sonstige Holding-Gesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",600,Large 250 +, 50.1146717   , 8.6752405   ,Germany
Jo. Franzke Architekten,Jo. Franzke Architekten,Ludwigstr. 2-4,,60327,Frankfurt am Main,8712,87,Architektendienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,62,Medium 50 - 249, 50.1007106   , 8.6641758   ,Germany
Johann Brum Bauunternehmung GmbH,Johann Brum Bauunternehmung,Michaelstr. 59,,65936,Frankfurt am Main,1541,15,Allgem. Bauunternehmen - Industrie- u. Lagergebäude,Building Cnstrctn - General Contractors & Operative Builders,Construction,12,Small 10 - 49, 50.1240000   , 8.5888400   ,Germany
Johann Wagner GmbH,Johann Wagner GmbH,Lindleystr. 4,,60314,Frankfurt am Main,1629,16,Sonstige Schwerkonstruktionen,"Heavy Cnstrctn, Except Building Construction - Contractors",Construction,15,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
Johann Wolfgang Goethe-Universität Frankfurt,Johann Wolfgang,Grüneburgplatz 1,,60323,Frankfurt am Main,8221,82,Universitäten u. Hochschulen,Educational Services,Services,4500,Large 250 +, 50.1162875   , 8.6702706   ,Germany
Johannes Winkel GmbH,Johannes Winkel GmbH,Rüsselsheimer Str. 22,,60326,Frankfurt am Main,1742,17,"Stuckarbeiten, akustische u. andere Isolierarbeiten",Construction - Special Trade Contractors,Construction,22,Small 10 - 49, 50.1051310   , 8.6149319   ,Germany
Jolas Consult für Industrie-Immobilien GmbH & Co. KG,Jolas Consult für,Große Eschenheimer Str. 9,,60313,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",11,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
Jones Lang LaSalle GmbH,Jones Lang LaSalle GmbH,Wilhelm-Leuschner-Str. 78,,60329,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",592,Large 250 +, 50.1080706   , 8.6713871   ,Germany
"Jordan & Kremer GmbH Gas- und Wasserinstallationen, Heizungsbau und Klempnerei",Jordan & Kremer GmbH Gas- und,Sandweg 147,,60316,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,30,Small 10 - 49, 50.1212192   , 8.6902567   ,Germany
Jörn Kaufmann GmbH,Jörn Kaufmann GmbH,Georg-Wolff-Str. 35,,60439,Frankfurt am Main,5182,51,Weine u. Spirituosen,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,15,Small 10 - 49, 50.1599900   , 8.6454900   ,Germany
Josef Buchmann Immobilienverwaltung,Josef Buchmann,Limescorso 8,,60439,Frankfurt am Main,6531,65,"Immobilien-Agenten, Makler u. Verwalter",Real Estate,"Finance, Insurance, and Real Estate",31,Small 10 - 49, 50.1599900   , 8.6454900   ,Germany
Jost Achsen Systeme GmbH,Jost Achsen Systeme GmbH,Taunusanlage 1,,60329,Frankfurt am Main,3714,37,"Kfz.-Zubehör u. Ersatzteile, Einzelteile",Transportation Equipment,Manufacturing,25,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Jöst Bauunternehmen GmbH,Jöst Bauunternehmen GmbH,Rödelheimer Landstr. 41,,60487,Frankfurt am Main,1541,15,Allgem. Bauunternehmen - Industrie- u. Lagergebäude,Building Cnstrctn - General Contractors & Operative Builders,Construction,38,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
JTB Germany GmbH,JTB Germany GmbH,Weißfrauenstr. 12-16,,60311,Frankfurt am Main,7999,79,Sonstige Vergnügungs- u. Erholungsanlagen,Amusement and Recreation Services,Services,75,Medium 50 - 249, 50.1104028   , 8.6913868   ,Germany
Jüdische Gemeinde zu Frankfurt am Main K. d. ö. R.,Jüdische Gemeinde zu Frankfurt,Savignystr. 66,,60325,Frankfurt am Main,8661,86,Religionsgemeinschaften,Membership Organizations,Services,14,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
JuGa Garten- und Landschaftsbau GmbH,JuGa Garten- und,Liederbacher Str. 83,,65929,Frankfurt am Main,0782,07,Rasen- u. Gartenpflege,Agricultural Services,"Agriculture, Forestry, and Fishing plus Mining",20,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
Jugendberatung und Jugendhilfe,Jugendberatung und Jugendhilfe,Taunusstr. 33,,60329,Frankfurt am Main,8699,86,Sonstige Vereine u. Verbände,Membership Organizations,Services,200,Medium 50 - 249, 50.1080706   , 8.6713871   ,Germany
Jugenderholungs- und Bildungsheim der Industriegewerkschaft Metall Gemeinnützige GmbH,Jugenderholungs- und,Wilhelm-Leuschner-Str. 79,,60329,Frankfurt am Main,7032,70,Sport- u. Erholungszentren,"Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,14,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
Jugendgästehaus,Jugendgästehaus,Deutschherrnufer 12,,60594,Frankfurt am Main,8361,83,"Alters-, Pflege- u. Kinderheime, Kinderdörfer",Social Services,Services,60,Medium 50 - 249, 50.1059565   , 8.6869270   ,Germany
jugend-kultur-kirche sankt peter gGmbH,jugend-kultur-kirche sankt,Wolfsgangstr. 109,,60322,Frankfurt am Main,8661,86,Religionsgemeinschaften,Membership Organizations,Services,11,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
Jugendpresse Hessen (JPH) e.V.,Jugendpresse Hessen (JPH) e.V.,Postfach 701002,,60560,Frankfurt am Main,8641,86,Vereine,Membership Organizations,Services,20,Small 10 - 49, 50.1109221   , 8.6821267   ,Germany
"Jugendtreffpunkt, Schülerinnentreffpunkt","Jugendtreffpunkt,",Zobelstr. 9,,60316,Frankfurt am Main,8399,83,Sonstige soziale Einrichtungen,Social Services,Services,15,Small 10 - 49, 50.1212192   , 8.6902567   ,Germany
Julius Hembus Maler- und Stuckwerkstätten GmbH,Julius Hembus Maler- und,Palleskestr. 3,,65929,Frankfurt am Main,1721,17,"Maler-, Tapezier- u. Dekorationsarbeiten",Construction - Special Trade Contractors,Construction,30,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
Julius Leineweber,Julius Leineweber,Solmsstr. 18,,60486,Frankfurt am Main,8999,89,Sonstige Dienstleistungen,"Services, Not Elsewhere Classified",Nonclassified Establishments,26,Small 10 - 49, 50.1162158   , 8.6446802   ,Germany
Julius-Leber-Schule,Julius-Leber-Schule,Seilerstr. 32,,60313,Frankfurt am Main,8299,82,Sonstige Schulen u. Ausbildungsstätten,Educational Services,Services,120,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
Jumeirah Management Services Germany GmbH,Jumeirah Management Services,Thurn-und-Taxis-Platz 2,,60313,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,140,Medium 50 - 249, 50.1146717   , 8.6752405   ,Germany
Jung u. Sohn GmbH,Jung u. Sohn GmbH,Wittelsbacherallee 101,,60385,Frankfurt am Main,1721,17,"Maler-, Tapezier- u. Dekorationsarbeiten",Construction - Special Trade Contractors,Construction,10,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
Jung Zeelandia GmbH,Jung Zeelandia GmbH,Homburger Landstr. 602,,60437,Frankfurt am Main,2041,20,Mehl- u. andere Mühlenprodukte,Food and Kindred Products,Manufacturing,235,Medium 50 - 249, 50.1903000   , 8.6577400   ,Germany
"Junior, Ibel & Lotz GmbH & Co. Schneeräumungs-KG","Junior, Ibel & Lotz GmbH & Co.",Stroofstr. 49,,65933,Frankfurt am Main,4959,49,Sonstige öffentliche Sanitärdienste,"Electric, Gas and Sanitary Services",Transportation and Public Utilities,15,Small 10 - 49, 50.0907309   , 8.5934097   ,Germany
Justizvollzugsanstalt Frankfurt a. M.,Justizvollzugsanstalt,Obere Kreuzäckerstr. 6-8,,60435,Frankfurt am Main,9223,92,"Gefängnisse, Justizvollzugseinrichtungen","Justice, Public Order and Safety",Public Administration,250,Medium 50 - 249, 50.1457926   , 8.6825547   ,Germany
Juwelier Friedrich GmbH,Juwelier Friedrich GmbH,Goethestr. 9,,60313,Frankfurt am Main,5944,59,Juwelierläden,Miscellaneous Retail,Wholesale & retail trade,11,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
K & D GmbH & Co.Konzeption KG,K & D GmbH & Co.Konzeption KG,Bockenheimer Anlage 6,,60322,Frankfurt am Main,7319,73,Sonstige Werbung,Business Services,Services,30,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
K & K Consulting- und Immobilienverwaltungsgesellschaft mbH,K & K Consulting- und,Goethestr. 31-33,,60313,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,11,Small 10 - 49, 50.1146717   , 8.6752405   ,Germany
K & K Kohtes & Klewes Kommunikation Frankfurt GmbH,K & K Kohtes & Klewes,Windmühlstr. 1,,60329,Frankfurt am Main,8743,87,Public relations Dienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,25,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
K&C Kremsner & Consultants Unternehmensberatung AG,K&C Kremsner & Consultants,Rossertstr. 15,,60323,Frankfurt am Main,8748,87,Sonstige Beratungsdienste,"Engineering, Accounting, Research, Management & Related Svcs",Services,20,Small 10 - 49, 50.1162875   , 8.6702706   ,Germany
K. Margraf GmbH,K. Margraf GmbH,Eichenstr. 66,,65933,Frankfurt am Main,1721,17,"Maler-, Tapezier- u. Dekorationsarbeiten",Construction - Special Trade Contractors,Construction,22,Small 10 - 49, 50.0907309   , 8.5934097   ,Germany
K.D. Schaffner Internationale Spedition,K.D. Schaffner Internationale,Hamburger Allee 55,,60486,Frankfurt am Main,4731,47,Fracht- u. Cargo-Transportorganisation,Transportation Services,Transportation and Public Utilities,10,Small 10 - 49, 50.1162158   , 8.6446802   ,Germany
K.E.R.N. Handelsgesellschaft mbH,K.E.R.N. Handelsgesellschaft,Am Bonifatiusbrunnen 44,,60439,Frankfurt am Main,5084,50,"Industriemaschinen u. Ausrüstung, Pumpen, Gabelstapler, Farbspritzanlagen",Wholesale Trade - Durable Goods,Wholesale & retail trade,20,Small 10 - 49, 50.1599900   , 8.6454900   ,Germany
k/c/e Marketing_ GmbH,k/c/e Marketing_ GmbH,Ludwigsstr. 33-37,,60327,Frankfurt am Main,7311,73,Werbeagenturen,Business Services,Services,15,Small 10 - 49, 50.1007106   , 8.6641758   ,Germany
Kabuki Restaurant GmbH,Kabuki Restaurant GmbH,Kaiserstr. 42,,60329,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,15,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
KAHAGE Knopf-Handels-GmbH,KAHAGE Knopf-Handels-GmbH,Borsigallee 22,,60388,Frankfurt am Main,5131,51,Stoffe u. Kurzwaren,Wholesale Trade - Nondurable Goods,Wholesale & retail trade,32,Small 10 - 49, 50.1367800   , 8.7429000   ,Germany
Kaisers Catering,Kaisers Catering,Adickesallee 1,,60322,Frankfurt am Main,7011,70,"Hotels, Motels","Hotels, Rooming Houses, Camps, and Other Lodging Places",Services,15,Small 10 - 49, 50.1213400   , 8.6720600   ,Germany
Kales Airline Services GmbH,Kales Airline Services GmbH,Cargo City Süd Gebäude 534,,60549,Frankfurt am Main,4522,45,außerplanmäßiger Luftverkehr,Transportation by Air,Transportation and Public Utilities,19,Small 10 - 49, 50.0413810   , 8.5800547   ,Germany
KÄLTE-STEUDTER GMBH,KÄLTE-STEUDTER GMBH,Wiener Str. 120,,60599,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,18,Small 10 - 49, 50.1010210   , 8.6920231   ,Germany
Kältetechnik Schubert & Mülling GmbH,Kältetechnik Schubert &,Sontraer Str. 18,,60386,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,16,Small 10 - 49, 50.1299030   , 8.7527319   ,Germany
Kameha Suite Betriebsgesellschaft mbH,Kameha Suite,Taunusanlage 20,,60325,Frankfurt am Main,5812,58,"Restaurants, Schnellimbiß usw.",Eating and Drinking Places,Services,30,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Kämpf + Co. Innovative Haustechnik GmbH,Kämpf + Co. Innovative,August-Schanz-Str. 31,,60433,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,80,Medium 50 - 249, 50.1613942   , 8.6574002   ,Germany
KanAm Grund Kapitalanlagegesellschaft mbH,KanAm Grund,Messeturm,,60308,Frankfurt am Main,6726,67,Sonstige Investmentgesellschaften,Holding and Other Investment Offices,"Finance, Insurance, and Real Estate",79,Medium 50 - 249, 50.1123829   , 8.6527429   ,Germany
Kanzlei Barz Quilitzsch,Kanzlei Barz Quilitzsch,Roßmarkt 21,,60311,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,10,Small 10 - 49, 50.1104028   , 8.6913868   ,Germany
Kanzlei Kappus. Hartmann u. Pilger,Kanzlei Kappus. Hartmann u.,Kettenhofweg 1,,60325,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,16,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Kapsch CarrierCom Deutschland GmbH,Kapsch CarrierCom Deutschland,Unterschweinstiege 2-14,,60549,Frankfurt am Main,3669,36,"Sonstige Kommunikations-, Warn- u. Signalanlagen","Electronic, Elctrcl Eqpmnt & Cmpnts, Excpt Computer Eqpmnt",Manufacturing,46,Small 10 - 49, 50.0413810   , 8.5800547   ,Germany
Kardiologische Gemeinschaftspraxis,Kardiologische,Pfingstweidstr. 11,,60316,Frankfurt am Main,8011,80,Arztpraxen (ohne Kliniken),Health Services,Services,60,Medium 50 - 249, 50.1212192   , 8.6902567   ,Germany
KARENT Beratungs und Vermittlungs GmbH,KARENT Beratungs und,Ulmenstr. 22,,60325,Frankfurt am Main,8742,87,Unternehmensberatung,"Engineering, Accounting, Research, Management & Related Svcs",Services,35,Small 10 - 49, 50.1156250   , 8.6690280   ,Germany
Karl Dengler GmbH,Karl Dengler GmbH,Genfer Str. 8,,60437,Frankfurt am Main,5085,50,"Industriebedarf, Verpackungsmaterial, Druckfarben",Wholesale Trade - Durable Goods,Wholesale & retail trade,30,Small 10 - 49, 50.1903000   , 8.6577400   ,Germany
Karl Hofmann GmbH,Karl Hofmann GmbH,Fabriciusstr. 53,,65933,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,12,Small 10 - 49, 50.0907309   , 8.5934097   ,Germany
Karl Kreher Elektrotechnik GmbH,Karl Kreher Elektrotechnik,Berger Str. 289,,60385,Frankfurt am Main,1731,17,Elektroarbeiten,Construction - Special Trade Contractors,Construction,10,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
Karl Lotz GmbH & Co. KG,Karl Lotz GmbH & Co. KG,Berger Str. 448a,,60385,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,28,Small 10 - 49, 50.1225700   , 8.7080900   ,Germany
Karl Wildenauer GmbH & Co. KG Werbemittel,Karl Wildenauer GmbH & Co. KG,Höchster Bahnstr. 4,,65929,Frankfurt am Main,2679,26,Sonstige Produkte aus verarbeitetem Papier,Paper and Allied Products,Manufacturing,10,Small 10 - 49, 50.0983072   , 8.5430878   ,Germany
Karl Ziegler GmbH,Karl Ziegler GmbH,Sonnenweg 156,,60529,Frankfurt am Main,1711,17,"Installation u. Heizungsbau, Klimaanlagen",Construction - Special Trade Contractors,Construction,17,Small 10 - 49, 50.0889171   , 8.5746245   ,Germany
Karl-Heinz Schmiegelt & Klaus Fischer,Karl-Heinz Schmiegelt & Klaus,Burnitzstr. 69,,60596,Frankfurt am Main,9222,92,Rechtsberatung u. Strafverfolgung,"Justice, Public Order and Safety",Public Administration,27,Small 10 - 49, 50.0989500   , 8.6817200   ,Germany
Karl-Heinz Trebing,Karl-Heinz Trebing,Hanauer Landstr. 148a,,60314,Frankfurt am Main,8111,81,Juristische Dienstleistungen,Legal Services,Services,34,Small 10 - 49, 50.1119900   , 8.7128595   ,Germany
Karmeliter-Schule,Karmeliter-Schule,Moselstr. 11,,60329,Frankfurt am Main,8211,82,"Internate, Kindergärten, Grund- u. Hauptschulen, höhere Schulen",Educational Services,Services,14,Small 10 - 49, 50.1080706   , 8.6713871   ,Germany
KARMEZ Dönerfabrik GmbH,KARMEZ Dönerfabrik GmbH,Flinschstr. 23-25,,60388,Frankfurt am Main,2013,20,Wurst u. andere Fleischprodukte,Food and Kindred Products,Manufacturing,125,Medium 50 - 249, 50.1367800   , 8.7429000   ,Germany
Karosseriebau Klenk GmbH,Karosseriebau Klenk GmbH,Königsberger Str. 25-27,,60487,Frankfurt am Main,3711,37,"Kfz, Kfz-Karosserien",Transportation Equipment,Manufacturing,14,Small 10 - 49, 50.1348401   , 8.6478970   ,Germany
